ID;year;constructorId;name;points;wins;target;avg_driver_points;avg_grid_position;avg_final_position;dnf_count;total_driver_points
714;2005;16;BAR;38.0;0;0;1.1176470588235294;8.5;11.529411764705882;22;237.0
715;2005;17;Jordan;12.0;0;0;0.3157894736842105;16.92105263157895;13.868421052631579;14;125.0
716;2005;18;Minardi;7.0;0;0;0.18421052631578946;17.44736842105263;15.289473684210526;15;53.0
717;2006;1;McLaren;110.0;0;0;3.0555555555555554;6.888888888888889;9.5;14;927.0
718;2006;2;BMW Sauber;36.0;0;0;1.0;10.805555555555555;10.86111111111111;21;304.0
719;2006;3;Williams;11.0;0;0;0.3055555555555556;12.11111111111111;15.027777777777779;27;166.0
720;2006;4;Renault;206.0;8;1;5.722222222222222;4.944444444444445;4.916666666666667;4;2065.0
721;2006;5;Toro Rosso;1.0;0;0;0.027777777777777776;15.805555555555555;13.63888888888889;31;9.0
722;2006;6;Ferrari;201.0;9;0;5.583333333333333;6.055555555555555;5.25;7;1796.0
723;2006;7;Toyota;35.0;0;0;0.9722222222222222;10.194444444444445;11.944444444444445;24;300.0
724;2006;8;Super Aguri;0.0;0;0;0.0;20.13888888888889;17.25;21;0.0
725;2006;9;Red Bull;16.0;0;0;0.4444444444444444;13.777777777777779;13.277777777777779;30;159.0
726;2006;11;Honda;86.0;1;0;2.388888888888889;7.694444444444445;8.777777777777779;15;687.0
727;2006;13;MF1;0.0;0;0;0.0;17.785714285714285;15.75;17;0.0
728;2006;14;Spyker MF1;0.0;0;0;0.0;19.125;17.125;4;0.0
729;2007;1;McLaren;218.0;8;0;6.411764705882353;2.8823529411764706;3.9705882352941178;4;2117.0
730;2007;2;BMW Sauber;101.0;0;0;2.9705882352941178;6.147058823529412;7.735294117647059;9;917.0
731;2007;3;Williams;33.0;0;0;0.9705882352941176;12.676470588235293;11.676470588235293;20;259.0
732;2007;4;Renault;51.0;0;0;1.5;10.764705882352942;9.5;16;484.0
733;2007;5;Toro Rosso;8.0;0;0;0.23529411764705882;16.205882352941178;16.5;29;23.0
734;2007;6;Ferrari;204.0;9;1;6.0;3.8823529411764706;4.970588235294118;6;1734.0
735;2007;7;Toyota;13.0;0;0;0.38235294117647056;10.764705882352942;13.029411764705882;24;146.0
736;2007;8;Super Aguri;4.0;0;0;0.11764705882352941;16.647058823529413;15.0;25;50.0
737;2007;9;Red Bull;24.0;0;0;0.7058823529411765;11.205882352941176;13.441176470588236;20;183.0
738;2007;11;Honda;6.0;0;0;0.17647058823529413;14.470588235294118;13.294117647058824;27;23.0
739;2007;12;Spyker;1.0;0;0;0.029411764705882353;20.852941176470587;17.38235294117647;21;3.0
740;2008;1;McLaren;151.0;6;0;4.194444444444445;4.138888888888889;6.555555555555555;8;1491.0
741;2008;2;BMW Sauber;135.0;1;0;3.75;7.416666666666667;6.055555555555555;4;1431.0
742;2008;3;Williams;26.0;0;0;0.7222222222222222;13.583333333333334;11.777777777777779;19;301.0
743;2008;4;Renault;80.0;2;0;2.2222222222222223;10.166666666666666;10.25;15;508.0
744;2008;5;Toro Rosso;39.0;1;0;1.0833333333333333;12.333333333333334;12.86111111111111;18;246.0
745;2008;6;Ferrari;172.0;8;1;4.777777777777778;3.6666666666666665;6.527777777777778;9;1686.0
746;2008;7;Toyota;56.0;0;0;1.5555555555555556;9.333333333333334;9.972222222222221;14;492.0
747;2008;8;Super Aguri;0.0;0;0;0.0;20.75;15.625;7;0.0
748;2008;9;Red Bull;29.0;0;0;0.8055555555555556;11.0;11.61111111111111;15;346.0
749;2008;10;Force India;0.0;0;0;0.0;18.75;16.88888888888889;29;0.0
750;2008;11;Honda;14.0;0;0;0.3888888888888889;14.777777777777779;13.805555555555555;25;168.0
751;2009;1;McLaren;71.0;2;0;2.088235294117647;10.088235294117647;10.411764705882353;14;514.0
752;2009;2;BMW Sauber;36.0;0;0;1.0588235294117647;11.352941176470589;11.088235294117647;12;216.0
753;2009;3;Williams;34.5;0;0;1.0147058823529411;10.117647058823529;10.970588235294118;9;323.0
754;2009;4;Renault;26.0;0;0;0.7647058823529411;11.882352941176471;12.411764705882353;17;241.0
755;2009;5;Toro Rosso;8.0;0;0;0.23529411764705882;15.411764705882353;14.911764705882353;23;67.0
756;2009;6;Ferrari;70.0;1;0;2.0588235294117645;9.735294117647058;9.794117647058824;10;463.0
757;2009;7;Toyota;59.5;0;0;1.75;10.382352941176471;9.558823529411764;9;548.0
758;2009;9;Red Bull;153.5;6;0;4.514705882352941;5.5588235294117645;7.029411764705882;8;1280.0
759;2009;10;Force India;13.0;0;0;0.38235294117647056;14.764705882352942;13.941176470588236;18;33.0
760;2009;23;Brawn;172.0;8;1;5.0588235294117645;5.117647058823529;4.882352941176471;2;1752.0
761;2010;1;McLaren;454.0;5;0;11.947368421052632;6.0;6.394736842105263;7;4705.0
762;2010;3;Williams;69.0;0;0;1.8157894736842106;10.31578947368421;12.552631578947368;20;576.0
763;2010;4;Renault;163.0;0;0;4.2894736842105265;10.552631578947368;10.973684210526315;16;1708.0
764;2010;5;Toro Rosso;13.0;0;0;0.34210526315789475;15.026315789473685;13.710526315789474;20;139.0
765;2010;6;Ferrari;396.0;5;0;10.421052631578947;6.7631578947368425;6.631578947368421;5;3966.0
766;2010;9;Red Bull;498.0;9;1;13.105263157894736;2.3684210526315788;6.026315789473684;6;4734.0
767;2010;10;Force India;68.0;0;0;1.7894736842105263;13.605263157894736;13.342105263157896;17;791.0
768;2010;15;Sauber;44.0;0;0;1.1578947368421053;14.052631578947368;15.078947368421053;24;281.0
769;2010;131;Mercedes;214.0;0;0;5.631578947368421;8.657894736842104;9.157894736842104;11;2260.0
770;2010;164;HRT;0.0;0;0;0.0;22.657894736842106;18.94736842105263;15;0.0
771;2010;166;Virgin;0.0;0;0;0.0;21.13157894736842;19.05263157894737;20;0.0
772;2010;205;Lotus;0.0;0;0;0.0;18.86842105263158;18.13157894736842;25;0.0
773;2011;1;McLaren;497.0;6;0;13.078947368421053;4.026315789473684;5.842105263157895;5;4896.0
774;2011;3;Williams;5.0;0;0;0.13157894736842105;14.710526315789474;15.605263157894736;28;62.0
775;2011;4;Renault;73.0;0;0;1.9210526315789473;11.552631578947368;12.657894736842104;22;830.0
776;2011;5;Toro Rosso;41.0;0;0;1.0789473684210527;14.605263157894736;13.81578947368421;29;384.0
777;2011;6;Ferrari;375.0;1;0;9.868421052631579;5.184210526315789;6.552631578947368;6;3546.0
778;2011;9;Red Bull;650.0;12;1;17.105263157894736;2.526315789473684;3.473684210526316;2;6679.0
779;2011;10;Force India;69.0;0;0;1.8157894736842106;11.631578947368421;11.31578947368421;23;499.0
780;2011;15;Sauber;44.0;0;0;1.1578947368421053;13.631578947368421;13.447368421052632;26;521.0
781;2011;131;Mercedes;165.0;0;0;4.342105263157895;8.921052631578947;10.421052631578947;17;1499.0
782;2011;164;HRT;0.0;0;0;0.0;21.342105263157894;20.105263157894736;12;0.0
783;2011;166;Virgin;0.0;0;0;0.0;21.31578947368421;18.94736842105263;14;0.0
784;2011;205;Lotus;0.0;0;0;0.0;18.68421052631579;17.81578947368421;19;0.0
785;2012;1;McLaren;378.0;7;0;9.45;5.375;9.075;11;3890.0
786;2012;3;Williams;76.0;1;0;1.9;12.55;13.675;17;928.0
787;2012;5;Toro Rosso;26.0;0;0;0.65;15.825;13.325;14;227.0
788;2012;6;Ferrari;400.0;3;0;10.0;7.975;6.825;5;3659.0
789;2012;9;Red Bull;460.0;7;1;11.5;5.45;6.475;6;4785.0
790;2012;10;Force India;109.0;0;0;2.725;11.45;11.075;8;1053.0
791;2012;15;Sauber;126.0;0;0;3.15;11.9;12.55;12;1527.0
792;2012;131;Mercedes;142.0;1;0;3.55;9.525;12.575;12;1834.0
793;2012;164;HRT;0.0;0;0;0.0;21.35;20.475;21;0.0
794;2012;206;Marussia;0.0;0;0;0.0;20.35;18.05;24;0.0
795;2012;207;Caterham;0.0;0;0;0.0;18.7;16.75;31;0.0
796;2012;208;Lotus F1;303.0;1;0;7.575;7.775;9.15;9;3231.0
797;2013;1;McLaren;122.0;0;0;3.210526315789474;10.736842105263158;9.631578947368421;8;1072.0
798;2013;3;Williams;5.0;0;0;0.13157894736842105;15.473684210526315;14.526315789473685;18;18.0
799;2013;5;Toro Rosso;33.0;0;0;0.868421052631579;11.947368421052632;14.0;21;405.0
800;2013;6;Ferrari;354.0;2;0;9.31578947368421;6.973684210526316;6.868421052631579;4;3787.0
801;2013;9;Red Bull;596.0;13;1;15.68421052631579;3.736842105263158;4.815789473684211;5;5538.0
802;2013;10;Force India;77.0;0;0;2.026315789473684;12.789473684210526;12.947368421052632;18;971.0
803;2013;15;Sauber;57.0;0;0;1.5;12.973684210526315;12.710526315789474;15;368.0
804;2013;131;Mercedes;360.0;3;0;9.473684210526315;3.8684210526315788;6.684210526315789;5;3712.0
805;2013;206;Marussia;0.0;0;0;0.0;20.105263157894736;17.894736842105264;17;0.0
806;2013;207;Caterham;0.0;0;0;0.0;19.605263157894736;17.894736842105264;26;0.0
807;2013;208;Lotus F1;315.0;1;0;8.289473684210526;8.289473684210526;8.526315789473685;10;2953.0
808;2014;1;McLaren;181.0;0;0;4.7631578947368425;8.631578947368421;8.947368421052632;13;1757.0
809;2014;3;Williams;320.0;0;0;8.421052631578947;6.842105263157895;7.815789473684211;9;2439.0
810;2014;5;Toro Rosso;30.0;0;0;0.7894736842105263;11.447368421052632;13.289473684210526;22;328.0
811;2014;6;Ferrari;216.0;0;0;5.684210526315789;7.947368421052632;8.473684210526315;9;2314.0
812;2014;9;Red Bull;405.0;3;0;10.657894736842104;7.026315789473684;6.7368421052631575;6;3793.0
813;2014;10;Force India;155.0;0;0;4.078947368421052;11.5;9.973684210526315;14;1680.0
814;2014;15;Sauber;0.0;0;0;0.0;15.18421052631579;16.210526315789473;33;0.0
815;2014;131;Mercedes;701.0;16;1;18.44736842105263;2.9473684210526314;4.2105263157894735;6;6830.0
816;2014;206;Marussia;2.0;0;0;0.06451612903225806;18.677419354838708;16.806451612903224;18;20.0
817;2014;207;Caterham;0.0;0;0;0.0;19.441176470588236;17.823529411764707;21;0.0
818;2014;208;Lotus F1;10.0;0;0;0.2631578947368421;16.31578947368421;15.157894736842104;30;122.0
819;2015;1;McLaren;27.0;0;0;0.7105263157894737;15.842105263157896;14.473684210526315;27;229.0
820;2015;3;Williams;257.0;0;0;6.7631578947368425;6.7368421052631575;8.5;11;2796.0
821;2015;5;Toro Rosso;67.0;0;0;1.763157894736842;11.342105263157896;11.894736842105264;25;613.0
822;2015;6;Ferrari;428.0;3;0;11.263157894736842;6.394736842105263;6.026315789473684;8;4457.0
823;2015;9;Red Bull;187.0;0;0;4.921052631578948;8.894736842105264;9.0;22;1740.0
824;2015;10;Force India;136.0;0;0;3.5789473684210527;10.078947368421053;10.526315789473685;24;1010.0
825;2015;15;Sauber;36.0;0;0;0.9473684210526315;13.947368421052632;12.552631578947368;22;469.0
826;2015;131;Mercedes;703.0;16;1;18.5;1.8157894736842106;3.210526315789474;2;7139.0
827;2015;208;Lotus F1;78.0;0;0;2.0526315789473686;11.052631578947368;12.526315789473685;23;737.0
828;2015;209;Manor Marussia;0.0;0;0;0.0;17.444444444444443;16.11111111111111;7;0.0
829;2016;1;McLaren;76.0;0;0;1.8095238095238095;12.571428571428571;12.714285714285714;29;794.0
830;2016;3;Williams;138.0;0;0;3.2857142857142856;9.071428571428571;10.523809523809524;19;1898.0
831;2016;4;Renault;8.0;0;0;0.19047619047619047;17.19047619047619;15.523809523809524;34;121.0
832;2016;5;Toro Rosso;63.0;0;0;1.5;12.023809523809524;13.166666666666666;27;938.0
833;2016;6;Ferrari;398.0;0;0;9.476190476190476;5.690476190476191;7.404761904761905;8;4566.0
834;2016;9;Red Bull;468.0;2;0;11.142857142857142;4.809523809523809;5.738095238095238;6;4706.0
835;2016;10;Force India;173.0;0;0;4.119047619047619;9.071428571428571;9.952380952380953;16;1665.0
836;2016;15;Sauber;2.0;0;0;0.047619047619047616;18.166666666666668;15.928571428571429;37;4.0
837;2016;131;Mercedes;765.0;19;1;18.214285714285715;2.9761904761904763;3.4761904761904763;3;8085.0
838;2016;209;Manor Marussia;1.0;0;0;0.023809523809523808;19.142857142857142;17.61904761904762;26;13.0
839;2016;210;Haas F1 Team;29.0;0;0;0.6904761904761905;14.0;14.452380952380953;31;522.0
840;2017;1;McLaren;30.0;0;0;0.75;13.85;13.85;32;207.0
841;2017;3;Williams;83.0;0;0;2.075;12.425;11.5;26;845.0
842;2017;4;Renault;57.0;0;0;1.425;11.75;13.25;29;698.0
843;2017;5;Toro Rosso;53.0;0;0;1.325;13.525;13.1;33;493.0
844;2017;6;Ferrari;522.0;5;0;13.05;3.45;5.475;6;5749.0
845;2017;9;Red Bull;368.0;3;0;9.2;6.55;8.65;14;3674.0
846;2017;10;Force India;187.0;0;0;4.675;9.175;8.35;19;1924.0
847;2017;15;Sauber;5.0;0;0;0.125;16.675;15.1;25;77.0
848;2017;131;Mercedes;668.0;12;1;16.7;3.475;3.175;2;6928.0
849;2017;210;Haas F1 Team;47.0;0;0;1.175;13.7;12.55;27;537.0
850;2018;1;McLaren;62.0;0;0;1.4761904761904763;14.404761904761905;12.761904761904763;28;972.0
851;2018;3;Williams;7.0;0;0;0.16666666666666666;16.333333333333332;14.904761904761905;21;96.0
852;2018;4;Renault;122.0;0;0;2.9047619047619047;10.642857142857142;11.071428571428571;23;1479.0
853;2018;5;Toro Rosso;33.0;0;0;0.7857142857142857;14.047619047619047;13.880952380952381;30;474.0
854;2018;6;Ferrari;571.0;6;0;13.595238095238095;3.3095238095238093;4.928571428571429;5;6377.0
855;2018;9;Red Bull;419.0;4;0;9.976190476190476;7.619047619047619;7.642857142857143;12;4338.0
856;2018;10;Force India;52.0;0;0;2.642857142857143;10.69047619047619;11.19047619047619;21;1212.0
857;2018;15;Sauber;48.0;0;0;1.1428571428571428;13.833333333333334;12.785714285714286;25;396.0
858;2018;131;Mercedes;655.0;11;1;15.595238095238095;3.4285714285714284;3.857142857142857;4;6903.0
859;2018;210;Haas F1 Team;93.0;0;0;2.2142857142857144;10.214285714285714;11.976190476190476;25;1084.0
860;2019;1;McLaren;145.0;0;0;3.4523809523809526;9.80952380952381;10.69047619047619;24;1403.0
861;2019;3;Williams;1.0;0;0;0.023809523809523808;16.357142857142858;16.404761904761905;16;11.0
862;2019;4;Renault;91.0;0;0;2.1666666666666665;10.523809523809524;11.976190476190476;27;920.0
863;2019;5;Toro Rosso;85.0;0;0;2.0238095238095237;12.380952380952381;11.5;23;1182.0
864;2019;6;Ferrari;504.0;3;0;12.0;4.261904761904762;6.0;9;5735.0
865;2019;9;Red Bull;417.0;3;0;9.928571428571429;5.809523809523809;6.261904761904762;9;3976.0
866;2019;51;Alfa Romeo;57.0;0;0;1.3571428571428572;12.166666666666666;12.738095238095237;28;558.0
867;2019;131;Mercedes;739.0;15;1;17.595238095238095;3.0238095238095237;3.238095238095238;3;8631.0
868;2019;210;Haas F1 Team;28.0;0;0;0.6666666666666666;11.261904761904763;14.404761904761905;27;425.0
869;2019;211;Racing Point;73.0;0;0;1.7380952380952381;13.761904761904763;11.785714285714286;27;712.0
870;2020;1;McLaren;202.0;0;0;5.9411764705882355;8.558823529411764;8.617647058823529;12;1730.0
871;2020;3;Williams;0.0;0;0;0.0;16.058823529411764;15.735294117647058;19;3.0
872;2020;4;Renault;181.0;0;0;5.323529411764706;8.823529411764707;8.941176470588236;13;1442.0
873;2020;6;Ferrari;131.0;0;0;3.8529411764705883;10.264705882352942;10.705882352941176;15;1285.0
874;2020;9;Red Bull;319.0;2;0;9.382352941176471;5.205882352941177;7.705882352941177;9;2867.0
875;2020;51;Alfa Romeo;8.0;0;0;0.23529411764705882;16.558823529411764;13.852941176470589;22;74.0
876;2020;131;Mercedes;573.0;13;1;16.852941176470587;2.088235294117647;3.735294117647059;2;5141.0
877;2020;210;Haas F1 Team;3.0;0;0;0.08823529411764706;15.205882352941176;15.794117647058824;22;25.0
878;2020;211;Racing Point;195.0;1;0;6.176470588235294;8.294117647058824;9.205882352941176;12;1641.0
879;2020;213;AlphaTauri;107.0;1;0;3.1470588235294117;11.235294117647058;10.705882352941176;15;871.0
880;2021;1;McLaren;275.0;1;0;6.2272727272727275;8.272727272727273;7.795454545454546;16;3641.0
881;2021;3;Williams;23.0;0;0;0.5227272727272727;14.113636363636363;14.727272727272727;29;256.0
882;2021;6;Ferrari;323.5;0;0;7.329545454545454;7.181818181818182;7.113636363636363;9;3687.5
883;2021;9;Red Bull;585.5;11;0;13.147727272727273;3.6363636363636362;5.840909090909091;8;6786.5
884;2021;51;Alfa Romeo;13.0;0;0;0.29545454545454547;13.25;13.204545454545455;32;99.0
885;2021;117;Aston Martin;77.0;0;0;1.75;12.136363636363637;12.0;25;1010.0
886;2021;131;Mercedes;613.5;9;1;13.738636363636363;4.340909090909091;5.409090909090909;5;6915.5
887;2021;210;Haas F1 Team;0.0;0;0;0.0;18.022727272727273;17.386363636363637;17;0.0
888;2021;213;AlphaTauri;142.0;0;0;3.227272727272727;8.931818181818182;11.272727272727273;24;1444.0
889;2021;214;Alpine F1 Team;155.0;1;0;3.522727272727273;10.590909090909092;10.25;24;1517.0
890;2022;1;McLaren;159.0;0;0;3.409090909090909;9.727272727272727;10.636363636363637;12;1852.0
891;2022;3;Williams;8.0;0;0;0.18181818181818182;16.386363636363637;14.954545454545455;24;73.0
892;2022;6;Ferrari;554.0;4;0;11.795454545454545;4.318181818181818;6.681818181818182;9;6584.0
893;2022;9;Red Bull;759.0;17;1;16.454545454545453;4.113636363636363;4.454545454545454;5;8439.0
894;2022;51;Alfa Romeo;55.0;0;0;1.2045454545454546;11.909090909090908;13.204545454545455;22;936.0
895;2022;117;Aston Martin;55.0;0;0;1.25;13.613636363636363;11.886363636363637;16;489.0
896;2022;131;Mercedes;515.0;1;0;11.25;5.9772727272727275;5.5227272727272725;4;5596.0
897;2022;210;Haas F1 Team;37.0;0;0;0.75;13.045454545454545;14.272727272727273;25;562.0
898;2022;213;AlphaTauri;35.0;0;0;0.7954545454545454;11.5;13.522727272727273;22;549.0
899;2022;214;Alpine F1 Team;173.0;0;0;3.8636363636363638;10.068181818181818;9.863636363636363;15;1887.0
900;2023;1;McLaren;302.0;0;0;6.045454545454546;8.795454545454545;9.454545454545455;10;2491.0
901;2023;3;Williams;28.0;0;0;0.5909090909090909;13.931818181818182;14.113636363636363;19;293.0
902;2023;6;Ferrari;406.0;1;0;8.25;5.318181818181818;7.863636363636363;8;4289.0
903;2023;9;Red Bull;860.0;21;1;17.954545454545453;5.318181818181818;3.5681818181818183;2;10158.0
904;2023;51;Alfa Romeo;16.0;0;0;0.36363636363636365;13.886363636363637;14.0;20;220.0
905;2023;117;Aston Martin;280.0;0;0;6.045454545454546;8.068181818181818;8.909090909090908;8;3845.0
906;2023;131;Mercedes;409.0;0;0;8.5;6.2727272727272725;7.136363636363637;6;4917.0
907;2023;210;Haas F1 Team;12.0;0;0;0.20454545454545456;11.113636363636363;15.068181818181818;26;209.0
908;2023;213;AlphaTauri;25.0;0;0;0.5;13.977272727272727;13.613636363636363;19;124.0
909;2023;214;Alpine F1 Team;120.0;0;0;2.5;10.772727272727273;11.272727272727273;12;1307.0
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
